Name,WorkHrs,Ask_Price 
crawler_3923,10466,121846
crawler_3925,3780,87659
crawler_3927,8490,124968
crawler_3928,1900,126562
crawler_3929,5946,172877
crawler_3930,9831,77302
crawler_3931,889,199027
crawler_3932,4582,55297
crawler_3933,7265,130489
crawler_3934,11895,136612
crawler_3935,11940,33131
crawler_3938,4290,291576
crawler_3940,3492,145910
crawler_3941,7240,58579
crawler_3942,6314,105452
crawler_3945,8297,88750
crawler_3947,11411,139546
crawler_3949,3830,130418
crawler_3950,10654,50701
crawler_3952,7332,30070
crawler_3953,8456,94132
crawler_3954,6526,66630
crawler_3956,10930,162634
crawler_3958,11510,155859
crawler_3959,11430,66650
crawler_3961,7964,122275
crawler_3962,2272,506186
crawler_3964,6886,60083
crawler_3965,6679,133723
crawler_3968,9519,141376
crawler_3969,1834,484496
crawler_3970,11712,99862
crawler_3971,9863,74894
crawler_3972,10215,71674
crawler_3973,8328,65245
crawler_3975,7680,128566
crawler_3976,7141,89524
crawler_3977,6323,79047
crawler_3978,3564,104698
crawler_3979,1546,367111
crawler_3980,8678,77428
crawler_3981,2525,277775
crawler_3982,8519,76499
crawler_3984,4416,97399
crawler_3985,9893,49441
crawler_3987,10133,123757
crawler_3988,3206,67090
crawler_3989,6314,141860
crawler_3990,3252,161839
crawler_3991,4001,236910
crawler_3992,11865,170289
crawler_3993,7600,40663
crawler_3994,8202,90186
crawler_3995,10505,108824
crawler_3996,11864,23193
crawler_3997,4496,227226
crawler_3998,10108,90185
crawler_4000,1365,458899
crawler_4001,2646,404542
crawler_4002,2679,578675
crawler_4004,3693,74159
crawler_4005,7729,44169
crawler_4006,1957,508888
crawler_4009,6790,87141
crawler_4010,11294,123122
crawler_4011,8484,37665
crawler_4012,10435,131609
crawler_4015,11450,56292
crawler_4017,8373,60528
crawler_4018,6303,115217
crawler_4019,3988,74311
crawler_4020,3542,154989
crawler_4021,3887,136918
crawler_4022,5727,45825
crawler_4023,3860,267732
crawler_4025,1918,418841
crawler_4026,7781,140975
crawler_4027,2742,560585
crawler_4028,11054,159514
crawler_4029,5556,279196
crawler_4030,7495,137049
crawler_4031,7835,46346
crawler_4033,5141,167459
crawler_4034,8203,24988
crawler_4037,10942,91318
crawler_4038,6078,127763
crawler_4039,1815,548245
crawler_4040,7982,69520
crawler_4041,5198,158104
crawler_4043,2086,106436
crawler_4045,4992,281319
crawler_4046,3318,173138
crawler_4047,6042,142072
crawler_4048,8617,123071
crawler_4049,7773,53480
crawler_4050,6098,102039
crawler_4051,9373,54225
crawler_4052,10886,68542
crawler_4053,11580,139698
crawler_4055,852,534100
crawler_4056,1934,27965
crawler_4058,9209,62260
crawler_4059,10588,82671
crawler_4060,8112,27949
crawler_4063,4161,224570
crawler_4064,9165,151752
crawler_4065,11659,161888
crawler_4066,4318,283248
crawler_4067,3421,109907
crawler_4068,11881,125900
crawler_4069,4166,29571
crawler_4070,6245,56247
crawler_4071,2173,58736
crawler_4072,10600,160783
crawler_4073,5049,99637
crawler_4074,9981,20703
crawler_4075,4596,217162
crawler_4076,7957,114135
crawler_4078,6233,36177
crawler_4079,3824,180991
crawler_4080,5880,52908
crawler_4081,10281,29555
crawler_4083,3343,59662
crawler_4084,6050,125902
crawler_4085,9450,102911
crawler_4086,9387,64932
crawler_4087,7343,19484
crawler_4088,6811,37089
crawler_4089,4519,286979
crawler_4090,1874,324299
crawler_4092,7993,36797
crawler_4093,7808,94194
crawler_4094,10045,88773
crawler_4096,9408,72896
crawler_4097,4336,95368
crawler_4098,7189,59273
crawler_4099,2706,72688
crawler_4101,7084,99659
crawler_4102,1821,215854
crawler_4103,9769,133459
crawler_4104,5265,262819
crawler_4105,9785,110210
crawler_4106,7081,108877
crawler_4107,3555,164298
crawler_4108,2753,380341
crawler_4109,3060,251066
crawler_4110,4230,262184
crawler_4111,6453,38611
crawler_4112,6192,48602
crawler_4113,4524,294097
crawler_4114,8725,90250
crawler_4115,9780,139043
crawler_4116,2488,64122
crawler_4117,1887,162153
crawler_4118,5579,219891
crawler_4119,10007,59493
crawler_4120,3857,38668
crawler_4121,2163,551930
crawler_4122,6147,18145
crawler_4123,1800,119258
crawler_4124,9546,102481
crawler_4125,10503,113664
crawler_4126,8774,80147
crawler_4127,7265,45969
crawler_4129,3395,149158
crawler_4131,5180,54168
crawler_4132,9686,121546
crawler_4133,2941,474240
crawler_4134,5119,230383
crawler_4135,10901,63924
crawler_4136,8252,84883
crawler_4137,8041,71398
crawler_4138,9469,173507
crawler_4139,5471,270755
crawler_4140,10003,129627
crawler_4141,10065,170328
crawler_4142,9942,147954
crawler_4143,10938,84849
crawler_4144,3762,97040
crawler_4146,11921,94054
crawler_4147,8312,102200
crawler_4148,3505,119796
crawler_4149,5992,243028
crawler_4150,858,48047
crawler_4152,8100,127500
crawler_4153,5554,134087
crawler_4154,5169,260677
crawler_4155,1661,381972
crawler_4156,7654,93995
crawler_4157,9474,7623
crawler_4158,6121,52012
crawler_4161,7353,71310
crawler_4162,5130,265955
crawler_4163,2095,576944
crawler_4164,1677,247227
crawler_4165,2953,160365
crawler_4167,7927,57029
crawler_4170,6299,135886
crawler_4171,2281,472939
crawler_4172,2376,302650
crawler_4175,2777,481313
crawler_4178,5855,274887
crawler_4179,745,420437
crawler_4180,6386,104844
crawler_4181,7446,143769
crawler_4182,11034,66665
crawler_4183,6758,95390
crawler_4184,9257,127808
crawler_4185,10247,158031
crawler_4186,3603,287231
crawler_4187,4611,219924
crawler_4188,7336,117350
crawler_4189,3297,171231
crawler_4190,853,402069
crawler_4191,1479,359189
crawler_4192,9770,56900
crawler_4193,11725,103388
crawler_4194,11419,84686
crawler_4195,2352,312186
crawler_4196,2783,425367
crawler_4197,3054,206136
crawler_4199,11164,12082
crawler_4200,4187,267806
crawler_4201,8473,38041
crawler_4202,6653,48773
crawler_4203,4395,291786
crawler_4204,4465,120379
crawler_4205,8336,20350
crawler_4206,7311,111392
crawler_4207,2041,405200
crawler_4210,2578,15403
crawler_4211,8015,66035
crawler_4212,3558,242024
crawler_4213,6651,76034
crawler_4214,839,59736
crawler_4215,9174,26265
crawler_4216,3920,286891
crawler_4217,2533,520773
crawler_4218,3261,256949
crawler_4219,3109,159485
crawler_4220,7071,111716
crawler_4221,8709,49669
crawler_4222,2099,46663
crawler_4223,5122,52230
crawler_4224,1624,321733
crawler_4225,9559,26078
crawler_4226,5863,49141
crawler_4227,10224,120291
crawler_4228,2697,9429
crawler_4229,6400,68245
crawler_4230,6028,139398
crawler_4231,8925,32027
crawler_4232,10572,11333
crawler_4233,11411,24239
crawler_4234,826,153673
crawler_4235,8360,95265
crawler_4238,2366,450328
crawler_4239,1642,331611
crawler_4240,10849,26949
crawler_4242,4801,221981
crawler_4243,4996,109448
crawler_4244,5259,179168
crawler_4246,5083,95148
crawler_4247,802,329016
crawler_4248,10728,99221
crawler_4249,4828,49853
crawler_4250,11351,84312
crawler_4251,1078,11535
crawler_4253,7502,121755
crawler_4254,11484,61505
crawler_4255,9104,15892
crawler_4256,1891,160229
crawler_4257,4898,161712
crawler_4259,943,210280
crawler_4260,2212,40886
crawler_4261,7517,35629
crawler_4262,9128,76406
crawler_4263,4929,102532
crawler_4264,5214,215099
crawler_4265,3086,178865
crawler_4267,3569,29260
crawler_4268,4140,120855
crawler_4269,4230,184533
crawler_4270,7852,68604
crawler_4271,11412,50148
crawler_4273,9142,123685
crawler_4274,4899,177939
crawler_4276,10447,174567
crawler_4277,5591,293687
crawler_4280,7613,126016
crawler_4281,9907,150879
crawler_4282,4448,87789
crawler_4283,8468,52964
crawler_4284,3550,64366
crawler_4285,9700,113388
crawler_4286,1297,320148
crawler_4287,5507,149541
crawler_4288,3622,85128
crawler_4289,4617,114841
crawler_4290,755,518906
crawler_4291,1433,168878
crawler_4292,3985,260111
crawler_4294,6595,83860
crawler_4295,717,278168
crawler_4296,7481,26709
crawler_4297,2121,521515
crawler_4298,2584,473552
crawler_4300,6532,36619
crawler_4302,2485,471696
crawler_4303,5894,290362
crawler_4304,9543,167817
crawler_4306,2806,466784
crawler_4307,8004,22832
crawler_4308,6378,47823
crawler_4309,6215,95430
crawler_4311,7159,133491
crawler_4312,994,130183
crawler_4313,9574,119290
crawler_4314,6514,141487
crawler_4315,5371,110584
crawler_4316,11983,113010
crawler_4318,7112,124485
crawler_4320,3402,50487
crawler_4321,2875,128765
crawler_4322,9196,174742
crawler_4323,1157,400768
crawler_4324,5640,227204
crawler_4325,11612,172688
crawler_4327,7119,97117
crawler_4328,10428,51661
crawler_4329,4248,161033
crawler_4330,1242,283135
crawler_4332,2742,81388
crawler_4333,2012,528631
crawler_4334,3146,178058
crawler_4335,10511,94344
crawler_4338,951,357071
crawler_4339,8865,94098
crawler_4340,6074,87641
crawler_4341,2205,447906
crawler_4342,3512,133057
crawler_4344,1434,310927
crawler_4345,2623,526050
crawler_4346,4644,211295
crawler_4347,2625,373485
crawler_4348,4641,265481
crawler_4349,6627,48516
crawler_4351,5368,195192
crawler_4353,6082,33159
crawler_4355,4314,192840
crawler_4356,10158,57785
crawler_4357,7764,88941
crawler_4358,3890,188887
crawler_4359,7923,113353
crawler_4360,9510,145384
crawler_4361,8975,103012
crawler_4362,7712,27949
crawler_4363,4541,291141
crawler_4364,7074,139033
crawler_4366,1566,483157
crawler_4367,2422,269637
crawler_4368,4628,239083
crawler_4369,4006,195279
crawler_4370,9248,114457
crawler_4371,8363,35093
crawler_4372,2520,200791
crawler_4373,3979,97815
crawler_4374,9317,127031
crawler_4375,10833,8007
crawler_4377,8955,57395
crawler_4378,3057,29134
crawler_4379,3665,109567
crawler_4380,11114,74720
crawler_4381,1890,183445
crawler_4382,2030,128578
crawler_4383,8810,97717
crawler_4384,7780,106028
crawler_4386,8997,60292
crawler_4388,4061,85185
crawler_4390,1043,563639
crawler_4391,10350,93897
crawler_4392,10559,159849
crawler_4396,1422,308781
crawler_4397,4097,182545
crawler_4398,5227,251984
crawler_4399,10188,170286
crawler_4400,3003,247374
crawler_4401,5212,232266
crawler_4402,1142,80504
crawler_4403,777,44095
crawler_4404,6136,74439
crawler_4405,9079,90755
crawler_4406,1917,119718
crawler_4407,7992,74941
crawler_4408,810,223098
crawler_4409,10848,106008
crawler_4410,7517,29709
crawler_4411,11941,92367
crawler_4412,3755,136744
crawler_4413,2578,222386
crawler_4414,3683,142929
crawler_4415,1196,14811
crawler_4416,8045,48922
crawler_4417,9583,16072
crawler_4418,8250,125533
crawler_4419,3342,297661
crawler_4420,5176,218362
crawler_4422,4417,29923
crawler_4423,4791,31621
crawler_4425,1883,16048
crawler_4426,4445,292926
crawler_4427,10792,137133
crawler_4428,7174,46457
crawler_4429,8227,79277
crawler_4430,10380,19901
crawler_4431,5293,94932
crawler_4432,11520,135482
crawler_4433,2226,440686
crawler_4434,4641,264813
crawler_4435,7146,109478
crawler_4436,9436,105557
crawler_4437,7881,23285
crawler_4438,9496,117351
crawler_4439,7472,139413
crawler_4440,11394,26864
crawler_4441,2091,568367
crawler_4442,5690,81377
crawler_4443,3223,272349
crawler_4444,5643,160749
crawler_4445,3841,164923
crawler_4446,10236,56987
crawler_4447,2761,164166
crawler_4448,10715,36966
crawler_4451,1526,190253
crawler_4452,6640,136888
crawler_4453,4067,83976
crawler_4454,1073,549292
crawler_4456,7346,32940
crawler_4458,5730,135808
crawler_4459,5056,226111
crawler_4460,11752,32875
crawler_4461,4013,98394
crawler_4465,7777,129784
crawler_4466,2054,498346
crawler_4469,9546,86223
crawler_4470,11431,17148
crawler_4471,5571,223765
crawler_4473,2152,156268
crawler_4474,1657,280534
crawler_4475,7564,16473
crawler_4476,8394,28365
crawler_4477,1250,235264
crawler_4478,11394,51858
crawler_4479,2319,292903
crawler_4480,8175,23505
crawler_4481,3827,200581
crawler_4482,9722,105051
crawler_4483,3273,119408
crawler_4484,1591,328084
crawler_4485,11977,127743
crawler_4486,720,440732
crawler_4487,3362,254767
crawler_4488,8918,58688
crawler_4489,6725,50440
crawler_4492,11094,35497
crawler_4493,3607,163670
crawler_4494,5613,179042
crawler_4495,5100,89599
crawler_4496,3832,122715
crawler_4497,979,484439
crawler_4498,4055,265355
crawler_4499,11532,142888
crawler_4501,1933,140720
crawler_4503,4096,262855
crawler_4504,10413,36883
crawler_4505,5874,44499
crawler_4506,4810,206274
crawler_4507,7610,68114
crawler_4509,6743,113665
crawler_4510,11962,38413
crawler_4511,11846,173776
crawler_4512,9938,162948
crawler_4513,5271,68629
crawler_4515,6614,124843
crawler_4517,1650,183431
crawler_4518,8357,55083
crawler_4519,1387,510802
crawler_4520,9662,154067
crawler_4521,2702,587962
crawler_4522,9673,7552
crawler_4523,1541,589784
crawler_4524,9541,79302
crawler_4525,4807,142920
crawler_4526,7824,104572
crawler_4527,11308,173421
crawler_4528,9701,86519
crawler_4529,8479,37455
crawler_4530,11095,50588
crawler_4532,11130,62945
crawler_4533,8627,26377
crawler_4534,6401,123260
crawler_4535,9594,95090
crawler_4536,6257,134258
crawler_4538,4313,131487
crawler_4539,4799,220831
crawler_4540,9849,119503
crawler_4541,5097,237358
crawler_4542,2028,242107
crawler_4543,2589,59465
crawler_4544,11253,59699
crawler_4545,10358,142458
crawler_4546,6496,123463
crawler_4547,7303,92670
crawler_4548,9385,111858
crawler_4549,3946,89800
crawler_4551,1488,548744
crawler_4552,8447,99774
crawler_4553,928,191462
crawler_4554,845,482323
crawler_4555,11575,148484
crawler_4556,1559,496463
crawler_4557,1638,20437
crawler_4558,9056,132531
crawler_4559,4008,292935
crawler_4560,1693,198267
crawler_4561,2032,449995
crawler_4562,5644,40893
crawler_4563,5233,291209
crawler_4564,4481,257401
crawler_4565,6862,61922
crawler_4568,4100,29206
crawler_4569,2100,598432
crawler_4570,5472,29153
crawler_4572,5448,122360
crawler_4573,7144,103519
crawler_4574,8168,34180
crawler_4575,2684,210141
crawler_4576,2476,484188
crawler_4577,4258,167507
crawler_4578,2979,583401
crawler_4580,11002,99479
crawler_4581,4425,53647
crawler_4582,3421,209419
crawler_4583,4416,98679
crawler_4584,4750,195523
crawler_4586,11721,8884
crawler_4587,774,544333
crawler_4590,5577,170521
crawler_4591,9290,126475
crawler_4593,10871,64338
crawler_4595,6753,94566
crawler_4596,3654,165542
crawler_4598,8811,31818
crawler_4600,11557,170099
crawler_4601,11811,67494
crawler_4602,8702,94872
crawler_4603,1218,534252
crawler_4605,1093,388585
crawler_4606,6968,47143
crawler_4607,3458,229442
crawler_4608,7435,47398
crawler_4609,8695,117818
crawler_4610,1154,292557
crawler_4611,10758,37656
crawler_4612,8479,101574
crawler_4613,4712,170722
crawler_4614,11336,21666
crawler_4615,2941,146970
crawler_4617,9225,150815
crawler_4619,11963,156712
crawler_4620,8596,34754
crawler_4621,6852,140420
crawler_4622,777,181948
crawler_4623,6368,16249
crawler_4625,10369,33238
crawler_4627,1086,488057
crawler_4628,5221,278698
crawler_4629,10206,93949
crawler_4630,6852,69460
crawler_4631,6237,42920
crawler_4632,6414,38038
crawler_4633,11985,132143
crawler_4634,4726,162801
crawler_4635,6476,20125
crawler_4636,748,280050
crawler_4637,8348,71113
crawler_4638,6535,102117
crawler_4639,2712,161572
crawler_4641,8064,100462
crawler_4642,4823,53448
crawler_4643,9698,90611
crawler_4644,9768,111668
crawler_4645,2148,111376
crawler_4647,4157,221477
crawler_4649,3990,162362
crawler_4650,4766,223007
crawler_4651,2212,367314
crawler_4653,6518,63624
crawler_4654,4946,169855
crawler_4655,3044,257202
crawler_4656,5407,99813
crawler_4658,3311,187606
crawler_4659,8984,50262
crawler_4660,6772,52892
crawler_4661,9665,60618
